t,DNI,t_ambt,Wt,Qt,GHI,day,SF,DHI
83,511,28.82,0.68,0,775,4,0.1743,316
84,525,29.14,0.55,0,819,4,0.1318,326
85,368,29.22,0.44,0,750,4,0.0559,410
86,373,28.91,0.37,0,689,4,0.0924,374
87,479,28.4,0.29,0,600,4,0.0799,260
88,623,28.1,0.33,0,464,4,0.0879,129
89,447,27.73,0.47,0,242,4,0.0671,93
90,133,27.03,0.52,0,50,4,0.1329,30
91,0,26.53,0.81,0,0,4,0.0603,0
92,0,26.03,1.01,0,0,4,0.0401,0
93,0,25.48,1.18,0,0,4,0.1895,0
94,0,25.12,1.21,0,0,4,0.1786,0
95,0,24.96,1.12,0,0,4,0.186,0
96,0,24.81,1.01,0,0,5,0.0118,0
97,0,24.62,0.94,0,0,5,0.1365,0
98,0,24.3,0.97,0,0,5,0.0495,0
99,0,23.97,1.02,0,0,5,0.1707,0
100,0,23.72,1.03,0,0,5,0.1992,0
101,0,23.55,1.01,0,0,5,0.082,0
102,7,23.69,0.78,0,6,5,0.0391,5
103,42,24.87,0.36,0,98,5,0.16,87
104,334,26.09,0.31,0,317,5,0.1502,170
105,574,26.86,0.28,0,542,5,0.1383,182
106,375,27.18,0.24,0,637,5,0.1014,342
107,389,27.35,0.18,0,736,5,0.0265,388
108,753,27.49,0.13,0,903,5,0.1078,195
109,743,27.69,0.15,0,884,5,0.1669,197
110,732,27.58,0.23,0,802,5,0.0896,180
111,551,27.26,0.25,0,621,5,0.035,223
112,409,26.75,0.24,0,424,5,0.127,198
113,66,26.1,0.48,0,176,5,0.0438,148
114,5,25.24,0.95,0,39,5,0.1279,39
115,0,24.7,0.97,0,0,5,0.1451,0
116,0,24.44,0.68,0,0,5,0.0903,0
117,0,24.31,0.7,0,0,5,0.0448,0
118,0,24.15,0.63,0,0,5,0.0575,0
119,0,23.93,0.83,0,0,5,0.0391,0
120,0,23.65,1.01,0,0,6,0.104,0
121,0,23.49,1.1,0,0,6,0.1558,0
122,0,23.53,1.02,0,0,6,0.0555,0
123,0,23.63,0.87,0,0,6,0.1295,0
124,0,23.69,0.75,0,0,6,0.0383,0
125,0,23.58,0.78,0,0,6,0.0846,0
126,0,23.58,0.82,0,1,6,0.089,1
127,0,24.65,0.48,0,19,6,0.1347,19
128,0,25.8,0.29,0,67,6,0.1455,67
129,0,26.87,0.22,0,156,6,0.1588,156
130,0,27.71,0.12,0,265,6,0.0343,265
131,0,28.55,0.18,0,320,6,0.0414,320
132,0,29.05,0.25,0,289,6,0.0852,289
133,0,29.15,0.25,0,236,6,0.1706,236
134,0,28.95,0.23,0,171,6,0.1282,171
135,0,28.5,0.17,0,111,6,0.1479,111
136,0,27.95,0.1,0,59,6,0.0107,59
137,0,27.44,0.29,0,22,6,0.184,22
138,0,27.2,0.42,0,3,6,0.1293,3
139,0,26.69,0.48,0,0,6,0.1128,0
140,0,26.05,0.74,0,0,6,0.1166,0
141,0,25.54,0.99,0,0,6,0.085,0
142,0,25.26,1.03,0,0,6,0.1959,0
143,0,25.1,0.96,0,0,6,0.0839,0
144,0,24.88,0.9,0,0,7,0.1696,0
145,0,24.48,0.98,0,0,7,0.0757,0
146,0,24.01,1.11,0,0,7,0.0525,0
147,0,23.62,1.21,0,0,7,0.0952,0
148,0,23.42,1.24,0,0,7,0.0068,0
149,0,23.28,1.26,0,0,7,0.1936,0
150,0,23.68,0.89,0,0,7,0.0382,0
151,0,24.57,0.52,0,4,7,0.0111,4
152,0,25.37,0.26,0,11,7,0.1586,11
153,0,26.11,0.34,0,35,7,0.0875,35
154,0,26.61,0.38,0,75,7,0.1473,75
155,0,27.23,0.37,0,137,7,0.0277,137
156,0,27.51,0.35,0,209,7,0.1887,209
157,0,27.35,0.27,0,268,7,0.1021,268
158,0,26.83,0.14,0,281,7,0.0337,281
159,0,26.38,0.07,0,247,7,0.0604,247
160,0,26.01,0.07,0,186,7,0.1696,186
161,0,25.43,0.2,0,108,7,0.0971,108
162,0,25.2,0.36,0,26,7,0.1154,26
163,0,24.95,0.48,0,0,7,0.0316,0
164,0,24.7,0.58,0,0,7,0.0027,0
165,0,24.32,0.78,0,0,7,0.1962,0
166,0,23.73,1.08,0,0,7,0.1307,0
167,0,23.24,1.2,0,0,7,0.0687,0
168,0,23.05,1.09,0,0,8,0.1844,0
169,0,22.9,0.93,0,0,8,0.0111,0
170,0,22.87,0.75,0,0,8,0.1164,0
171,0,22.79,0.73,0,0,8,0.0256,0
172,0,22.64,0.64,0,0,8,0.0107,0
173,0,22.53,0.87,0,0,8,0.0839,0
174,0,23.26,0.68,0,0,8,0.0299,0
175,0,24.48,0.45,0,9,8,0.1177,9
176,0,25.56,0.55,0,121,8,0.1218,121
177,56,26.76,0.52,0,373,8,0.1675,335
178,16,27.54,0.41,0,350,8,0.0987,338
179,30,28.14,0.36,0,457,8,0.1056,429
180,361,28.52,0.43,0,760,8,0.071,420
181,364,28.6,0.5,0,748,8,0.1465,412
182,411,28.44,0.52,0,703,8,0.054,350
183,440,28.09,0.43,0,590,8,0.193,279
184,635,27.55,0.2,0,471,8,0.0555,127
185,564,26.42,0.4,0,263,8,0.0424,74
186,216,25.88,0.48,0,59,8,0.1189,27
187,0,25.66,0.52,0,0,8,0.0311,0
188,0,25.31,0.66,0,0,8,0.0773,0
189,0,24.84,0.86,0,0,8,0.1006,0
190,0,24.38,1.01,0,0,8,0.0113,0
191,0,23.92,1.11,0,0,8,0.0994,0
192,0,23.5,1.18,0,0,9,0.0302,0
193,0,23.13,1.24,0,0,9,0.0497,0
194,0,22.83,1.27,0,0,9,0.1833,0
195,0,22.58,1.3,0,0,9,0.1258,0
196,0,22.3,1.32,0,0,9,0.1713,0
197,0,21.99,1.33,0,0,9,0.1131,0
198,25,22.94,0.82,0,7,9,0.1156,4
199,363,24.83,0.59,0,135,9,0.0272,55
200,243,26.1,0.65,0,291,9,0.0473,195
201,415,27.18,0.65,0,501,9,0.084,235
202,529,27.98,0.66,0,674,9,0.1485,262
203,587,28.48,0.67,0,795,9,0.1587,268
204,400,28.69,0.58,0,750,9,0.1426,373
205,2,28.66,0.46,0,82,9,0.1313,80
206,0,28.48,0.35,0,30,9,0.0966,30
207,0,28,0.27,0,119,9,0.1371,119
208,29,27.41,0.31,0,302,9,0.1608,288
209,2,26.45,0.35,0,165,9,0.1386,164
210,2,25.29,0.86,0,39,9,0.1579,39
211,0,24.55,0.97,0,0,9,0.0545,0
212,0,24.08,0.76,0,0,9,0.148,0
213,0,23.84,0.62,0,0,9,0.1892,0
214,0,23.58,0.58,0,0,9,0.0829,0
215,0,23.31,0.6,0,0,9,0.0968,0
216,0,23.15,0.69,0,0,10,0.1909,0
217,0,23.05,0.73,0,0,10,0.1873,0
218,0,22.89,0.72,0,0,10,0.1439,0
219,0,22.7,0.7,0,0,10,0.0993,0
220,0,22.58,0.59,0,0,10,0.1657,0
221,0,22.41,0.57,0,0,10,0.1786,0
222,0,23.01,0.57,0,4,10,0.0229,4
223,132,23.97,0.38,0,113,10,0.1581,84
224,173,24.87,0.53,0,279,10,0.166,205
225,15,25.73,0.56,0,343,10,0.024,334
226,6,26.44,0.57,0,338,10,0.056,334
227,1,26.98,0.56,0,277,10,0.0301,277
228,17,27.35,0.55,0,559,10,0.1475,542
229,179,27.54,0.51,0,662,10,0.0472,497
230,461,27.41,0.45,0,716,10,0.1955,318
231,738,26.9,0.38,0,673,10,0.0732,139
232,579,26.15,0.33,0,466,10,0.0243,146
233,527,25.37,0.36,0,260,10,0.1618,84
234,142,24.62,0.56,0,57,10,0.0327,34
235,0,24.23,0.74,0,0,10,0.1399,0
236,0,24.04,0.73,0,0,10,0.1652,0
237,0,23.78,0.65,0,0,10,0.1481,0
238,0,23.5,0.65,0,0,10,0.0764,0
239,0,23.25,0.59,0,0,10,0.0094,0
240,0,23,0.56,0,0,11,0.1521,0
241,0,22.73,0.56,0,0,11,0.1214,0
242,0,22.51,0.89,0,0,11,0.1623,0
243,0,22.33,1.08,0,0,11,0.0103,0
244,0,22.3,1.17,0,0,11,0.1274,0
245,0,22.33,1.14,0,0,11,0.179,0
246,0,22.78,0.8,0,5,11,0.1174,5
247,0,23.63,0.41,0,87,11,0.0344,87
248,0,24.37,0.27,0,215,11,0.147,215
249,0,24.87,0.24,0,246,11,0.1335,246
250,0,25.33,0.2,0,204,11,0.0444,204
251,0,25.9,0.15,0,214,11,0.1625,214
252,13,26.49,0.11,0,561,11,0.1377,548
253,218,26.78,0.11,0,662,11,0.193,461
254,172,26.73,0.14,0,588,11,0.1428,443
255,321,26.41,0.09,0,473,11,0.0197,226
256,45,25.97,0.04,0,256,11,0.0015,236
257,553,25.37,0.08,0,265,11,0.0538,78
258,189,25,0.29,0,61,11,0.1907,30
259,0,24.69,0.45,0,0,11,0.1495,0
260,0,24.37,0.6,0,0,11,0.0004,0
261,0,24.05,0.74,0,0,11,0.0669,0
262,0,23.72,0.87,0,0,11,0.0392,0
263,0,23.43,0.95,0,0,11,0.1903,0
264,0,23.13,1.04,0,0,12,0.1805,0
265,0,22.78,1.16,0,0,12,0.0005,0
266,0,22.35,1.33,0,0,12,0.0572,0
267,0,22.01,1.43,0,0,12,0.0693,0
268,0,21.9,1.43,0,0,12,0.1775,0
269,0,21.91,1.39,0,0,12,0.1304,0
270,0,22.67,0.87,0,4,12,0.0793,4
271,0,23.9,0.31,0,59,12,0.0193,59
272,0,25.06,0.26,0,164,12,0.0466,164
273,118,25.97,0.32,0,369,12,0.0212,292
274,52,26.98,0.24,0,480,12,0.0255,441
275,195,27.83,0.13,0,633,12,0.177,455
276,463,28.23,0.16,0,798,12,0.1769,362
277,410,28.33,0.24,0,764,12,0.1231,384
278,633,28.12,0.27,0,773,12,0.118,224
279,279,27.69,0.27,0,443,12,0.0967,227
280,0,27.16,0.21,0,65,12,0.0842,65
281,0,26.45,0.28,0,68,12,0.0444,68
282,10,25.76,0.74,0,37,12,0.037,37
283,0,25.11,1.07,0,0,12,0.0617,0
284,0,24.53,1.25,0,0,12,0.0628,0
285,0,24.03,1.3,0,0,12,0.0628,0
286,0,23.73,0.88,0,0,12,0.1187,0
287,0,23.72,0.67,0,0,12,0.1827,0
288,0,23.55,0.67,0,0,13,0.0233,0
289,0,23.38,0.63,0,0,13,0.1353,0
290,0,23.19,0.58,0,0,13,0.1969,0
291,0,22.97,0.61,0,0,13,0.0878,0
292,0,22.76,0.88,0,0,13,0.0073,0
293,0,22.59,0.95,0,0,13,0.0252,0
294,0,22.94,0.68,0,3,13,0.1594,3
295,0,23.73,0.41,0,71,13,0.1927,71
296,0,24.53,0.17,0,159,13,0.005,159
297,43,25.3,0.32,0,356,13,0.0936,328
298,42,25.99,0.37,0,501,13,0.0328,468
299,261,26.6,0.35,0,685,13,0.1192,450
300,279,26.86,0.29,0,736,13,0.1894,472
301,483,26.88,0.27,0,805,13,0.0739,355
302,429,26.78,0.23,0,725,13,0.1998,354
303,274,26.5,0.15,0,526,13,0.0819,331
304,359,26.13,0.07,0,428,13,0.1466,225
305,239,25.6,0.21,0,220,13,0.1752,141
306,64,25.15,0.59,0,53,13,0.0027,41
307,0,24.59,0.93,0,0,13,0.0717,0
308,0,24.04,1.17,0,0,13,0.0111,0
309,0,23.6,1.31,0,0,13,0.1199,0
310,0,23.26,1.33,0,0,13,0.163,0
311,0,23.02,1.09,0,0,13,0.0397,0
312,0,22.99,0.72,0,0,14,0.0738,0
313,0,23.01,0.72,0,0,14,0.1992,0
314,0,22.94,0.69,0,0,14,0.0462,0
315,0,22.84,0.61,0,0,14,0.1519,0
316,0,22.69,0.84,0,0,14,0.0773,0
317,0,22.64,1.06,0,0,14,0.1474,0
318,0,23.07,0.74,0,3,14,0.0042,3
319,0,24.09,0.41,0,42,14,0.0523,42
320,0,25.15,0.37,0,124,14,0.0799,124
321,0,26.14,0.61,0,236,14,0.013,236
322,2,26.89,0.73,0,327,14,0.0212,326
323,55,27.35,0.8,0,577,14,0.0634,526
324,483,27.59,0.79,0,819,14,0.1321,361
325,289,27.57,0.7,0,727,14,0.011,455
326,98,27.44,0.58,0,536,14,0.0447,455
327,641,27.17,0.41,0,658,14,0.064,191
328,350,26.64,0.24,0,383,14,0.0127,175
329,0,26.08,0.46,0,59,14,0.1707,59
330,2,25.54,0.82,0,25,14,0.0429,25
331,0,24.99,1.1,0,0,14,0.1217,0
332,0,24.57,1.26,0,0,14,0.077,0
333,0,24.28,1.31,0,0,14,0.0829,0
334,0,24.18,1.27,0,0,14,0.0632,0
335,0,24.13,1.16,0,0,14,0.1789,0
336,0,23.89,1.16,0,0,15,0.1557,0
337,0,23.67,1.15,0,0,15,0.1842,0
338,0,23.36,1.23,0,0,15,0.0869,0
339,0,23,1.29,0,0,15,0.1417,0
340,0,22.94,1.09,0,0,15,0.074,0
341,0,22.93,1.08,0,0,15,0.034,0
342,0,23.21,0.78,0,2,15,0.1211,2
343,29,24.05,0.62,0,96,15,0.1475,88
344,39,24.76,0.42,0,218,15,0.0559,203
345,0,25.7,0.42,0,191,15,0.0453,191
346,0,26.24,0.6,0,146,15,0.0275,146
347,0,26.52,0.63,0,50,15,0.1229,50
348,0,26.69,0.57,0,95,15,0.025,95
349,262,26.71,0.45,0,682,15,0.1791,439
350,543,26.6,0.29,0,757,15,0.0917,284
351,197,26.34,0.19,0,526,15,0.1628,380
352,18,26.01,0.18,0,310,15,0.044,302
353,28,25.73,0.44,0,141,15,0.0628,129
354,0,25.22,0.79,0,34,15,0.1613,34
355,0,24.62,1.04,0,0,15,0.1762,0
356,0,24.12,1.2,0,0,15,0.0005,0
357,0,23.78,1.24,0,0,15,0.1957,0
358,0,23.46,1.22,0,0,15,0.1615,0
359,0,23.18,1.19,0,0,15,0.1002,0
360,0,22.99,0.97,0,0,16,0.1867,0
361,0,22.94,0.66,0,0,16,0.0568,0
362,0,22.86,0.68,0,0,16,0.0266,0
363,0,22.69,0.67,0,0,16,0.0306,0
364,0,22.52,0.59,0,0,16,0.1457,0
365,0,22.37,0.97,0,0,16,0.0856,0
366,0,22.71,0.68,0,3,16,0.0399,3
367,0,23.38,0.44,0,46,16,0.1792,46
368,0,24.26,0.29,0,48,16,0.1381,48
369,0,24.87,0.37,0,20,16,0.1585,20
370,0,25.11,0.44,0,55,16,0.1769,55
371,0,25.36,0.52,0,112,16,0.1135,112
372,0,25.51,0.6,0,164,16,0.099,164
373,0,25.55,0.67,0,205,16,0.0358,205
374,0,25.52,0.72,0,294,16,0.0909,294
375,5,25.32,0.67,0,275,16,0.0612,272
376,101,24.93,0.48,0,358,16,0.1043,303
377,237,24.43,0.35,0,229,16,0.1098,150
378,118,23.76,0.75,0,61,16,0.157,40
379,0,23.38,0.89,0,0,16,0.0804,0
380,0,23.14,1.04,0,0,16,0.1204,0
381,0,23.07,1.03,0,0,16,0.0153,0
382,0,23.03,0.99,0,0,16,0.0284,0
383,0,22.94,0.92,0,0,16,0.1581,0
384,0,22.78,0.92,0,0,17,0.0432,0
385,0,22.53,0.98,0,0,17,0.0839,0
386,0,22.25,1.07,0,0,17,0.0678,0
387,0,21.96,1.14,0,0,17,0.1986,0
388,0,21.89,1.1,0,0,17,0.118,0
389,0,22.04,0.95,0,0,17,0.1033,0
390,0,22.48,0.55,0,3,17,0.1935,3
391,0,23.27,0.09,0,74,17,0.1173,74
392,0,24.33,0.1,0,122,17,0.0623,122
393,0,25.79,0.2,0,277,17,0.1541,277
394,0,26.96,0.26,0,417,17,0.0178,417
395,0,27.55,0.39,0,460,17,0.0806,460
396,0,27.59,0.48,0,393,17,0.0373,393
397,0,27.19,0.5,0,275,17,0.1573,275
398,0,26.82,0.44,0,308,17,0.0447,308
399,29,26.46,0.34,0,403,17,0.1883,383
400,12,25.88,0.23,0,320,17,0.1034,313
401,14,25.23,0.21,0,180,17,0.1769,176
402,177,24.62,0.57,0,63,17,0.1729,39
403,0,24.13,0.86,0,0,17,0.0966,0
404,0,23.68,1.04,0,0,17,0.0055,0
405,0,23.3,1.12,0,0,17,0.0383,0
406,0,23.03,1.13,0,0,17,0.1155,0
407,0,22.81,1.12,0,0,17,0.069,0
408,0,22.65,1.1,0,0,18,0.0555,0
409,0,22.52,1.09,0,0,18,0.1852,0
410,0,22.3,1.14,0,0,18,0.1228,0
411,0,21.99,1.24,0,0,18,0.0281,0
412,0,21.73,1.29,0,0,18,0.1325,0
413,0,21.65,1.08,0,0,18,0.0081,0
414,13,22.65,0.72,0,4,18,0.0465,3
415,210,24.33,0.42,0,112,18,0.1775,69
416,578,26,0.35,0,343,18,0.0721,99
417,720,27.44,0.27,0,563,18,0.0832,117
418,627,28.46,0.27,0,698,18,0.1526,213
419,611,29.11,0.36,0,809,18,0.0139,257
420,727,29.41,0.43,0,892,18,0.0529,202
421,114,29.39,0.48,0,549,18,0.0009,441
422,362,29.1,0.47,0,680,18,0.1417,373
423,374,28.55,0.36,0,535,18,0.1919,246
424,0,27.77,0.14,0,174,18,0.0638,174
425,0,26.67,0.24,0,110,18,0.0852,110
426,20,25.82,0.51,0,38,18,0.1272,37
427,0,25.34,0.82,0,0,18,0.0483,0
428,0,24.79,1.04,0,0,18,0.1546,0
429,0,24.37,1.14,0,0,18,0.1125,0
430,0,24.18,1.12,0,0,18,0.1691,0
431,0,24.08,1.03,0,0,18,0.196,0
432,0,24.04,0.9,0,0,19,0.0323,0
433,0,23.93,0.82,0,0,19,0.189,0
434,0,23.65,0.9,0,0,19,0.0722,0
435,0,23.24,1.08,0,0,19,0.1061,0
436,0,22.9,1.21,0,0,19,0.1308,0
437,0,22.64,1.29,0,0,19,0.0943,0
438,3,23.1,0.81,0,4,19,0.1375,3
439,0,24.06,0.37,0,71,19,0.172,71
440,63,24.76,0.18,0,178,19,0.1967,154
441,0,25.3,0.39,0,144,19,0.0307,144
442,0,25.62,0.49,0,138,19,0.1038,138
443,0,25.94,0.49,0,229,19,0.0518,229
444,0,26.22,0.43,0,221,19,0.0682,221
445,389,26.39,0.38,0,745,19,0.1885,382
446,353,26.43,0.2,0,686,19,0.156,373
447,1,26.35,0.03,0,195,19,0.0332,194
448,0,26.05,0.14,0,57,19,0.083,57
449,0,25.72,0.18,0,46,19,0.0772,46
450,6,25.48,0.12,0,33,19,0.141,32
451,0,25.08,0.58,0,0,19,0.0375,0
452,0,24.49,0.97,0,0,19,0.1173,0
453,0,23.94,1.21,0,0,19,0.1849,0
454,0,23.66,1.26,0,0,19,0.1713,0
455,0,23.59,1.21,0,0,19,0.1282,0
456,0,23.53,1.14,0,0,20,0.0233,0
457,0,23.37,1.14,0,0,20,0.0553,0
458,0,23.09,1.22,0,0,20,0.1309,0
459,0,22.8,1.29,0,0,20,0.1449,0
460,0,22.69,1.29,0,0,20,0.199,0
461,0,22.67,1.24,0,0,20,0.1566,0
462,3,23.12,0.94,0,3,20,0.1722,3
463,1,24.23,0.34,0,68,20,0.1639,68
464,0,25.18,0.13,0,124,20,0.1682,124
465,0,25.84,0.16,0,191,20,0.0617,191
466,0,26.48,0.14,0,119,20,0.1083,119
467,0,27.21,0.23,0,244,20,0.0431,244
468,0,27.79,0.28,0,422,20,0.0848,422
469,278,27.87,0.28,0,710,20,0.1753,450
470,663,27.65,0.25,0,804,20,0.0984,228
471,660,27.14,0.11,0,673,20,0.037,185
472,662,26.53,0.27,0,498,20,0.1589,123
473,369,25.86,0.45,0,257,20,0.097,116
474,42,25.37,0.82,0,52,20,0.107,43
475,0,24.8,1.1,0,0,20,0.0767,0
476,0,24.26,1.29,0,0,20,0.1078,0
477,0,23.88,1.3,0,0,20,0.1924,0
478,0,23.64,1.25,0,0,20,0.0312,0
479,0,23.48,1.22,0,0,20,0.1427,0
480,0,23.38,1.23,0,0,21,0.0734,0
481,0,23.33,1.18,0,0,21,0.1205,0
482,0,23.26,1.14,0,0,21,0.0729,0
483,0,23.12,1.17,0,0,21,0.1427,0
484,0,23,1.18,0,0,21,0.1682,0
485,0,22.78,1.27,0,0,21,0.032,0
486,0,23.15,0.93,0,2,21,0.1457,2
487,0,24.28,0.57,0,76,21,0.186,76
488,0,25.41,0.48,0,93,21,0.1495,93
489,0,26.17,0.68,0,101,21,0.054,101
490,0,26.9,0.79,0,58,21,0.0407,58
491,0,27.8,0.69,0,69,21,0.0178,69
492,0,28.21,0.49,0,74,21,0.181,74
493,0,28.16,0.46,0,86,21,0.0271,86
494,0,27.88,0.46,0,151,21,0.0484,151
495,4,27.46,0.35,0,334,21,0.1093,331
496,14,26.91,0.13,0,301,21,0.0648,292
497,0,25.89,0.17,0,119,21,0.0949,119
498,0,25.47,0.15,0,44,21,0.0022,44
499,0,25.24,0.12,0,0,21,0.1185,0
500,0,25.03,0.1,0,0,21,0.0717,0
501,0,24.8,0.06,0,0,21,0.1426,0
502,0,24.46,0.36,0,0,21,0.1056,0
503,0,23.98,0.67,0,0,21,0.0847,0
504,0,23.4,0.97,0,0,22,0.0808,0
505,0,22.87,1.22,0,0,22,0.0169,0
506,0,22.4,1.33,0,0,22,0.0165,0
507,0,22.34,1.32,0,0,22,0.1143,0
508,0,22.66,1.27,0,0,22,0.0246,0
509,0,22.65,1.27,0,0,22,0.1644,0
510,0,23,0.96,0,2,22,0.1412,2
511,61,24.4,0.56,0,93,22,0.0512,78
512,67,25.69,0.35,0,244,22,0.0292,216
513,31,26.66,0.37,0,349,22,0.1388,333
514,87,27.53,0.34,0,505,22,0.198,434
515,54,28.23,0.39,0,545,22,0.0445,497
516,135,28.7,0.44,0,666,22,0.1837,537
517,366,28.98,0.51,0,760,22,0.0915,415
518,125,28.95,0.57,0,320,22,0.1995,206
519,0,28.41,0.53,0,80,22,0.1846,80
520,221,27.83,0.38,0,353,22,0.0792,241
521,529,27.01,0.38,0,277,22,0.074,91
522,254,26.17,0.87,0,72,22,0.0015,31
523,0,25.55,1.08,0,0,22,0.0594,0
524,0,25.1,0.88,0,0,22,0.0371,0
525,0,24.88,0.75,0,0,22,0.012,0
526,0,24.72,0.76,0,0,22,0.0559,0
527,0,24.55,0.77,0,0,22,0.1501,0
528,0,24.29,0.76,0,0,23,0.0601,0
529,0,24.02,0.75,0,0,23,0.0987,0
530,0,23.72,0.72,0,0,23,0.1915,0
531,0,23.64,0.83,0,0,23,0.1089,0
532,0,23.51,0.76,0,0,23,0.1089,0
533,0,23.3,0.66,0,0,23,0.0297,0
534,1,23.38,0.69,0,3,23,0.0366,3
535,2,23.82,0.6,0,61,23,0.1685,61
536,0,24.47,0.28,0,122,23,0.1774,122
537,0,25.32,0.48,0,168,23,0.0512,168
538,0,26.23,0.73,0,173,23,0.1479,173
539,0,26.8,0.71,0,376,23,0.1446,376
540,29,27.08,0.67,0,589,23,0.1285,562
541,289,27.07,0.63,0,668,23,0.1218,399
542,776,26.91,0.59,0,835,23,0.0327,156
543,553,26.75,0.51,0,646,23,0.0294,227
544,513,26.42,0.44,0,464,23,0.1704,180
545,580,25.77,0.38,0,285,23,0.1716,76
546,170,25.11,0.74,0,68,23,0.1976,39
547,1,24.83,0.86,0,0,23,0.1044,0
548,0,24.63,0.85,0,0,23,0.0404,0
549,0,24.41,0.89,0,0,23,0.0294,0
550,0,24.33,0.81,0,0,23,0.0148,0
551,0,24.25,0.77,0,0,23,0.173,0
552,0,24.05,0.83,0,0,24,0.0713,0
553,0,23.76,0.96,0,0,24,0.174,0
554,0,23.39,1.13,0,0,24,0.0749,0
555,0,23.09,1.24,0,0,24,0.1084,0
556,0,22.91,1.29,0,0,24,0.1185,0
557,0,22.76,1.33,0,0,24,0.0804,0
558,0,23.45,0.91,0,3,24,0.0512,3
559,33,25.12,0.52,0,87,24,0.0707,78
